img_id,heading,crop_num,present_ramp,missing_ramp,label_name,sv_image_x,sv_image_y,xpt_minus_xleft,xright_minus_xpt,ypt_minus_ytop,ybottom_minus_ypt,in_10px_roi,jpg_name
11775,315,C,True,False,Present Curb Ramp,357,424,172,8,104,76,False,11775_315_C.jpg
11841,45,C,True,False,Present Curb Ramp,191,439,6,174,119,61,False,11841_45_C.jpg
11841,225,C,True,False,Present Curb Ramp,195,477,10,170,157,23,True,11841_225_C.jpg
11856,315,C,True,False,Present Curb Ramp,254,418,69,111,98,82,True,11856_315_C.jpg
11985,45,C,True,False,Present Curb Ramp,235,366,50,130,46,134,True,11985_45_C.jpg
11985,225,C,True,False,Present Curb Ramp,210,400,25,155,80,100,True,11985_225_C.jpg
12017,135,C,True,False,Present Curb Ramp,251,399,66,114,79,101,True,12017_135_C.jpg
12051,45,C,True,False,Present Curb Ramp,358,420,173,7,100,80,False,12051_45_C.jpg
12051,225,C,True,False,Present Curb Ramp,321,400,136,44,80,100,True,12051_225_C.jpg
12051,315,C,True,False,Present Curb Ramp,229,398,44,136,78,102,True,12051_315_C.jpg
12056,45,C,True,False,Present Curb Ramp,327,440,142,38,120,60,True,12056_45_C.jpg
12056,135,C,True,False,Present Curb Ramp,345,430,160,20,110,70,True,12056_135_C.jpg
12056,225,C,True,False,Present Curb Ramp,314,425,129,51,105,75,True,12056_225_C.jpg
12056,315,C,True,False,Present Curb Ramp,262,436,77,103,116,64,True,12056_315_C.jpg
12057,45,C,True,False,Present Curb Ramp,339,404,154,26,84,96,True,12057_45_C.jpg
12057,225,C,True,False,Present Curb Ramp,299,386,114,66,66,114,True,12057_225_C.jpg
12057,315,C,True,False,Present Curb Ramp,318,423,133,47,103,77,True,12057_315_C.jpg
12066,225,C,True,False,Present Curb Ramp,189,404,4,176,84,96,False,12066_225_C.jpg
12066,315,C,True,False,Present Curb Ramp,314,474,129,51,154,26,True,12066_315_C.jpg
12241,225,C,True,False,Present Curb Ramp,263,393,78,102,73,107,True,12241_225_C.jpg
12255,225,C,True,False,Present Curb Ramp,260,404,75,105,84,96,True,12255_225_C.jpg
12258,45,C,True,False,Present Curb Ramp,289,379,104,76,59,121,True,12258_45_C.jpg
12260,45,C,True,False,Present Curb Ramp,190,383,5,175,63,117,False,12260_45_C.jpg
12266,45,C,True,False,Present Curb Ramp,348,394,163,17,74,106,True,12266_45_C.jpg
12266,225,C,False,False,Surface Problem,274,403,89,91,83,97,True,12266_225_C.jpg
12266,225,C,False,False,Surface Problem,238,452,53,127,132,48,True,12266_225_C.jpg
12266,225,C,False,False,Surface Problem,291,376,106,74,56,124,True,12266_225_C.jpg
12270,135,C,False,True,Missing Curb Ramp,359,421,174,6,101,79,False,12270_135_C.jpg
12273,315,C,True,False,Present Curb Ramp,274,407,89,91,87,93,True,12273_315_C.jpg
12277,45,C,False,False,Surface Problem,211,440,26,154,120,60,True,12277_45_C.jpg
12277,45,C,False,False,Surface Problem,280,444,95,85,124,56,True,12277_45_C.jpg
12277,45,C,False,False,Surface Problem,348,440,163,17,120,60,True,12277_45_C.jpg
12305,45,C,True,False,Present Curb Ramp,330,426,145,35,106,74,True,12305_45_C.jpg
12305,135,C,True,False,Present Curb Ramp,309,417,124,56,97,83,True,12305_135_C.jpg
12305,225,C,True,False,Present Curb Ramp,269,439,84,96,119,61,True,12305_225_C.jpg
12305,315,C,True,False,Present Curb Ramp,350,453,165,15,133,47,True,12305_315_C.jpg
12367,45,C,True,False,Present Curb Ramp,354,459,169,11,139,41,True,12367_45_C.jpg
12367,135,C,True,False,Present Curb Ramp,355,412,170,10,92,88,True,12367_135_C.jpg
12367,225,C,True,False,Present Curb Ramp,351,397,166,14,77,103,True,12367_225_C.jpg
12367,225,C,False,False,Surface Problem,328,391,143,37,71,109,True,12367_225_C.jpg
12367,225,C,False,False,Surface Problem,290,382,105,75,62,118,True,12367_225_C.jpg
12367,225,C,False,False,Surface Problem,270,378,85,95,58,122,True,12367_225_C.jpg
12367,315,C,False,False,Surface Problem,215,402,30,150,82,98,True,12367_315_C.jpg
12367,315,C,False,False,Surface Problem,262,393,77,103,73,107,True,12367_315_C.jpg
12367,315,C,False,False,Surface Problem,294,388,109,71,68,112,True,12367_315_C.jpg
12367,315,C,False,False,Surface Problem,321,380,136,44,60,120,True,12367_315_C.jpg
12367,315,C,False,False,Surface Problem,348,376,163,17,56,124,True,12367_315_C.jpg
12590,45,C,True,False,Present Curb Ramp,318,424,133,47,104,76,True,12590_45_C.jpg
12590,135,C,True,False,Present Curb Ramp,359,412,174,6,92,88,False,12590_135_C.jpg
12590,225,C,True,False,Present Curb Ramp,347,400,162,18,80,100,True,12590_225_C.jpg
12590,315,C,True,False,Present Curb Ramp,254,412,69,111,92,88,True,12590_315_C.jpg
12747,45,C,False,False,Surface Problem,221,378,36,144,58,122,True,12747_45_C.jpg
12747,45,C,False,False,Surface Problem,282,371,97,83,51,129,True,12747_45_C.jpg
12747,315,C,True,False,Present Curb Ramp,240,368,55,125,48,132,True,12747_315_C.jpg
12776,225,C,True,False,Present Curb Ramp,304,367,119,61,47,133,True,12776_225_C.jpg
12781,135,C,True,False,Present Curb Ramp,262,369,77,103,49,131,True,12781_135_C.jpg
12790,135,C,True,False,Present Curb Ramp,333,424,148,32,104,76,True,12790_135_C.jpg
12790,225,C,True,False,Present Curb Ramp,296,449,111,69,129,51,True,12790_225_C.jpg
12806,135,C,True,False,Present Curb Ramp,345,400,160,20,80,100,True,12806_135_C.jpg
12874,135,C,True,False,Present Curb Ramp,282,380,97,83,60,120,True,12874_135_C.jpg
13051,45,C,True,False,Present Curb Ramp,243,440,58,122,120,60,True,13051_45_C.jpg
13051,315,C,True,False,Present Curb Ramp,335,427,150,30,107,73,True,13051_315_C.jpg
13080,135,C,True,False,Present Curb Ramp,288,369,103,77,49,131,True,13080_135_C.jpg
13198,45,C,True,False,Present Curb Ramp,319,411,134,46,91,89,True,13198_45_C.jpg
13198,135,C,True,False,Present Curb Ramp,292,431,107,73,111,69,True,13198_135_C.jpg
13198,225,C,True,False,Present Curb Ramp,292,440,107,73,120,60,True,13198_225_C.jpg
13198,315,C,True,False,Present Curb Ramp,358,416,173,7,96,84,False,13198_315_C.jpg
13234,225,C,True,False,Present Curb Ramp,302,370,117,63,50,130,True,13234_225_C.jpg
13276,225,C,True,False,Present Curb Ramp,252,408,67,113,88,92,True,13276_225_C.jpg
14188,315,C,False,False,Surface Problem,284,362,99,81,42,138,True,14188_315_C.jpg
14190,45,C,True,False,Present Curb Ramp,237,386,52,128,66,114,True,14190_45_C.jpg
14190,45,C,True,False,Present Curb Ramp,332,385,147,33,65,115,True,14190_45_C.jpg
14190,135,C,True,False,Present Curb Ramp,268,416,83,97,96,84,True,14190_135_C.jpg
14190,225,C,True,False,Present Curb Ramp,305,422,120,60,102,78,True,14190_225_C.jpg
14190,315,C,True,False,Present Curb Ramp,350,387,165,15,67,113,True,14190_315_C.jpg
14670,315,C,True,False,Present Curb Ramp,325,436,140,40,116,64,True,14670_315_C.jpg
14739,135,C,True,False,Present Curb Ramp,342,422,157,23,102,78,True,14739_135_C.jpg
14739,315,C,True,False,Present Curb Ramp,351,411,166,14,91,89,True,14739_315_C.jpg
15775,45,C,True,False,Present Curb Ramp,192,376,7,173,56,124,False,15775_45_C.jpg
15775,135,C,True,False,Present Curb Ramp,247,426,62,118,106,74,True,15775_135_C.jpg
15775,135,C,False,False,Obstacle,300,401,115,65,81,99,True,15775_135_C.jpg
15775,225,C,True,False,Present Curb Ramp,211,366,26,154,46,134,True,15775_225_C.jpg
15775,225,C,True,False,Present Curb Ramp,268,366,83,97,46,134,True,15775_225_C.jpg
15775,315,C,True,False,Present Curb Ramp,363,398,178,2,78,102,False,15775_315_C.jpg
15858,45,C,True,False,Present Curb Ramp,270,343,85,95,23,157,True,15858_45_C.jpg
15858,315,C,True,False,Present Curb Ramp,345,406,160,20,86,94,True,15858_315_C.jpg
16254,135,C,True,False,Present Curb Ramp,258,429,73,107,109,71,True,16254_135_C.jpg
16254,225,C,True,False,Present Curb Ramp,202,352,17,163,32,148,True,16254_225_C.jpg
17641,45,C,True,False,Present Curb Ramp,220,385,35,145,65,115,True,17641_45_C.jpg
17641,135,C,True,False,Present Curb Ramp,262,420,77,103,100,80,True,17641_135_C.jpg
17641,225,C,True,False,Present Curb Ramp,203,420,18,162,100,80,True,17641_225_C.jpg
17651,225,C,True,False,Present Curb Ramp,215,387,30,150,67,113,True,17651_225_C.jpg
17651,315,C,True,False,Present Curb Ramp,326,428,141,39,108,72,True,17651_315_C.jpg
17735,45,C,True,False,Present Curb Ramp,318,411,133,47,91,89,True,17735_45_C.jpg
17735,45,C,True,False,Present Curb Ramp,230,414,45,135,94,86,True,17735_45_C.jpg
17735,225,C,True,False,Present Curb Ramp,226,375,41,139,55,125,True,17735_225_C.jpg
17735,315,C,True,False,Present Curb Ramp,278,398,93,87,78,102,True,17735_315_C.jpg
17735,315,C,True,False,Present Curb Ramp,326,406,141,39,86,94,True,17735_315_C.jpg
17850,45,C,True,False,Present Curb Ramp,222,403,37,143,83,97,True,17850_45_C.jpg
17850,135,C,True,False,Present Curb Ramp,350,411,165,15,91,89,True,17850_135_C.jpg
18128,135,C,False,False,Obstacle,345,422,160,20,102,78,True,18128_135_C.jpg
18128,225,C,True,False,Present Curb Ramp,292,376,107,73,56,124,True,18128_225_C.jpg
18204,45,C,True,False,Present Curb Ramp,332,385,147,33,65,115,True,18204_45_C.jpg
18204,135,C,True,False,Present Curb Ramp,203,415,18,162,95,85,True,18204_135_C.jpg
18204,225,C,True,False,Present Curb Ramp,341,435,156,24,115,65,True,18204_225_C.jpg
18205,135,C,True,False,Present Curb Ramp,298,429,113,67,109,71,True,18205_135_C.jpg
18205,315,C,True,False,Present Curb Ramp,310,396,125,55,76,104,True,18205_315_C.jpg
18321,315,C,True,False,Present Curb Ramp,328,428,143,37,108,72,True,18321_315_C.jpg
18482,135,C,True,False,Present Curb Ramp,201,361,16,164,41,139,True,18482_135_C.jpg
18482,135,C,True,False,Present Curb Ramp,233,363,48,132,43,137,True,18482_135_C.jpg
18482,225,C,True,False,Present Curb Ramp,197,370,12,168,50,130,True,18482_225_C.jpg
18482,315,C,True,False,Present Curb Ramp,283,380,98,82,60,120,True,18482_315_C.jpg
18944,45,C,True,False,Present Curb Ramp,319,380,134,46,60,120,True,18944_45_C.jpg
18944,315,C,True,False,Present Curb Ramp,324,381,139,41,61,119,True,18944_315_C.jpg
18965,135,C,True,False,Present Curb Ramp,301,380,116,64,60,120,True,18965_135_C.jpg
18965,225,C,True,False,Present Curb Ramp,305,390,120,60,70,110,True,18965_225_C.jpg
18965,315,C,True,False,Present Curb Ramp,317,403,132,48,83,97,True,18965_315_C.jpg
19003,135,C,True,False,Present Curb Ramp,361,434,176,4,114,66,False,19003_135_C.jpg
19028,45,C,True,False,Present Curb Ramp,245,392,60,120,72,108,True,19028_45_C.jpg
19078,45,C,True,False,Present Curb Ramp,211,451,26,154,131,49,True,19078_45_C.jpg
19078,45,C,False,False,Surface Problem,261,428,76,104,108,72,True,19078_45_C.jpg
19078,45,C,False,False,Surface Problem,303,414,118,62,94,86,True,19078_45_C.jpg
19078,45,C,False,False,Surface Problem,338,401,153,27,81,99,True,19078_45_C.jpg
19078,315,C,True,False,Present Curb Ramp,281,428,96,84,108,72,True,19078_315_C.jpg
19121,135,C,True,False,Present Curb Ramp,296,347,111,69,27,153,True,19121_135_C.jpg
19121,225,C,True,False,Present Curb Ramp,290,349,105,75,29,151,True,19121_225_C.jpg
19124,315,C,True,False,Present Curb Ramp,238,376,53,127,56,124,True,19124_315_C.jpg
19124,315,C,True,False,Present Curb Ramp,216,360,31,149,40,140,True,19124_315_C.jpg
1195,45,C,False,True,Missing Curb Ramp,256,430,71,109,110,70,True,1195_45_C.jpg
1195,45,C,True,False,Present Curb Ramp,249,396,64,116,76,104,True,1195_45_C.jpg
1195,135,C,False,False,Surface Problem,296,448,111,69,128,52,True,1195_135_C.jpg
1636,45,C,True,False,Present Curb Ramp,346,428,161,19,108,72,True,1636_45_C.jpg
1636,135,C,True,False,Present Curb Ramp,301,409,116,64,89,91,True,1636_135_C.jpg
1636,225,C,False,True,Missing Curb Ramp,357,416,172,8,96,84,False,1636_225_C.jpg
1636,225,C,True,False,Present Curb Ramp,271,421,86,94,101,79,True,1636_225_C.jpg
1636,315,C,True,False,Present Curb Ramp,356,447,171,9,127,53,False,1636_315_C.jpg
1663,45,C,True,False,Present Curb Ramp,301,446,116,64,126,54,True,1663_45_C.jpg
1663,135,C,False,True,Missing Curb Ramp,291,410,106,74,90,90,True,1663_135_C.jpg
1663,225,C,True,False,Present Curb Ramp,353,396,168,12,76,104,True,1663_225_C.jpg
1663,315,C,True,False,Present Curb Ramp,213,426,28,152,106,74,True,1663_315_C.jpg
1663,315,C,False,True,Missing Curb Ramp,290,421,105,75,101,79,True,1663_315_C.jpg
1721,45,C,True,False,Present Curb Ramp,338,427,153,27,107,73,True,1721_45_C.jpg
1721,135,C,True,False,Present Curb Ramp,326,423,141,39,103,77,True,1721_135_C.jpg
1721,225,C,True,False,Present Curb Ramp,258,423,73,107,103,77,True,1721_225_C.jpg
1721,315,C,True,False,Present Curb Ramp,349,432,164,16,112,68,True,1721_315_C.jpg
1721,315,C,False,True,Missing Curb Ramp,223,429,38,142,109,71,True,1721_315_C.jpg
1936,135,C,True,False,Present Curb Ramp,223,421,38,142,101,79,True,1936_135_C.jpg
2087,45,C,False,False,Occlusion,337,382,152,28,62,118,True,2087_45_C.jpg
2087,135,C,True,False,Present Curb Ramp,244,396,59,121,76,104,True,2087_135_C.jpg
2087,225,C,True,False,Present Curb Ramp,209,411,24,156,91,89,True,2087_225_C.jpg
2210,45,C,True,False,Present Curb Ramp,275,405,90,90,85,95,True,2210_45_C.jpg
2210,135,C,True,False,Present Curb Ramp,317,415,132,48,95,85,True,2210_135_C.jpg
2210,225,C,True,False,Present Curb Ramp,301,414,116,64,94,86,True,2210_225_C.jpg
2210,315,C,False,True,Missing Curb Ramp,295,396,110,70,76,104,True,2210_315_C.jpg
2269,135,C,True,False,Present Curb Ramp,246,402,61,119,82,98,True,2269_135_C.jpg
2269,225,C,True,False,Present Curb Ramp,201,466,16,164,146,34,True,2269_225_C.jpg
2446,45,C,True,False,Present Curb Ramp,348,416,163,17,96,84,True,2446_45_C.jpg
2446,135,C,True,False,Present Curb Ramp,256,426,71,109,106,74,True,2446_135_C.jpg
2446,225,C,False,True,Missing Curb Ramp,242,414,57,123,94,86,True,2446_225_C.jpg
2446,315,C,True,False,Present Curb Ramp,281,434,96,84,114,66,True,2446_315_C.jpg
2460,45,C,True,False,Present Curb Ramp,246,411,61,119,91,89,True,2460_45_C.jpg
2460,135,C,True,False,Present Curb Ramp,214,455,29,151,135,45,True,2460_135_C.jpg
2460,315,C,True,False,Present Curb Ramp,331,403,146,34,83,97,True,2460_315_C.jpg
2511,45,C,True,False,Present Curb Ramp,242,410,57,123,90,90,True,2511_45_C.jpg
2511,135,C,True,False,Present Curb Ramp,285,444,100,80,124,56,True,2511_135_C.jpg
2511,225,C,True,False,Present Curb Ramp,258,396,73,107,76,104,True,2511_225_C.jpg
2511,315,C,True,False,Present Curb Ramp,342,398,157,23,78,102,True,2511_315_C.jpg
2555,225,C,False,False,Surface Problem,256,418,71,109,98,82,True,2555_225_C.jpg
2555,315,C,True,False,Present Curb Ramp,339,429,154,26,109,71,True,2555_315_C.jpg
2957,135,C,False,True,Missing Curb Ramp,240,377,55,125,57,123,True,2957_135_C.jpg
3517,315,C,True,False,Present Curb Ramp,341,414,156,24,94,86,True,3517_315_C.jpg
3517,315,C,False,True,Missing Curb Ramp,265,453,80,100,133,47,True,3517_315_C.jpg
3573,135,C,True,False,Present Curb Ramp,290,394,105,75,74,106,True,3573_135_C.jpg
3577,225,C,True,False,Present Curb Ramp,300,385,115,65,65,115,True,3577_225_C.jpg
3577,225,C,False,False,Obstacle,277,376,92,88,56,124,True,3577_225_C.jpg
3577,225,C,False,True,Missing Curb Ramp,351,385,166,14,65,115,True,3577_225_C.jpg
3577,225,C,False,False,Obstacle,239,373,54,126,53,127,True,3577_225_C.jpg
3577,315,C,True,False,Present Curb Ramp,215,393,30,150,73,107,True,3577_315_C.jpg
3654,45,C,True,False,Present Curb Ramp,242,424,57,123,104,76,True,3654_45_C.jpg
3654,45,C,False,False,Obstacle,253,382,68,112,62,118,True,3654_45_C.jpg
3654,225,C,True,False,Present Curb Ramp,321,388,136,44,68,112,True,3654_225_C.jpg
3654,315,C,True,False,Present Curb Ramp,240,386,55,125,66,114,True,3654_315_C.jpg
4047,225,C,True,False,Present Curb Ramp,315,405,130,50,85,95,True,4047_225_C.jpg
4093,135,C,False,False,Obstacle,191,370,6,174,50,130,False,4093_135_C.jpg
4165,225,C,True,False,Present Curb Ramp,302,448,117,63,128,52,True,4165_225_C.jpg
4282,45,C,False,False,Obstacle,300,392,115,65,72,108,True,4282_45_C.jpg
4282,45,C,True,False,Present Curb Ramp,199,398,14,166,78,102,True,4282_45_C.jpg
4294,45,C,True,False,Present Curb Ramp,271,429,86,94,109,71,True,4294_45_C.jpg
4294,225,C,True,False,Present Curb Ramp,226,401,41,139,81,99,True,4294_225_C.jpg
4294,225,C,False,False,Surface Problem,214,381,29,151,61,119,True,4294_225_C.jpg
4294,315,C,True,False,Present Curb Ramp,360,426,175,5,106,74,False,4294_315_C.jpg
4350,135,C,True,False,Present Curb Ramp,334,396,149,31,76,104,True,4350_135_C.jpg
4350,135,C,False,True,Missing Curb Ramp,252,395,67,113,75,105,True,4350_135_C.jpg
4350,135,C,False,False,Obstacle,205,369,20,160,49,131,True,4350_135_C.jpg
4350,315,C,False,True,Missing Curb Ramp,220,398,35,145,78,102,True,4350_315_C.jpg
4350,315,C,False,False,Obstacle,245,434,60,120,114,66,True,4350_315_C.jpg
4460,135,C,True,False,Present Curb Ramp,315,389,130,50,69,111,True,4460_135_C.jpg
4504,45,C,True,False,Present Curb Ramp,324,425,139,41,105,75,True,4504_45_C.jpg
4504,45,C,True,False,Present Curb Ramp,214,418,29,151,98,82,True,4504_45_C.jpg
4504,135,C,True,False,Present Curb Ramp,211,478,26,154,158,22,True,4504_135_C.jpg
4504,315,C,True,False,Present Curb Ramp,338,415,153,27,95,85,True,4504_315_C.jpg
4698,135,C,True,False,Present Curb Ramp,338,364,153,27,44,136,True,4698_135_C.jpg
4845,315,C,True,False,Present Curb Ramp,331,421,146,34,101,79,True,4845_315_C.jpg
4882,225,C,False,False,Surface Problem,345,436,160,20,116,64,True,4882_225_C.jpg
4903,45,C,True,False,Present Curb Ramp,327,415,142,38,95,85,True,4903_45_C.jpg
4903,135,C,True,False,Present Curb Ramp,321,405,136,44,85,95,True,4903_135_C.jpg
4903,225,C,True,False,Present Curb Ramp,206,429,21,159,109,71,True,4903_225_C.jpg
4903,315,C,True,False,Present Curb Ramp,312,437,127,53,117,63,True,4903_315_C.jpg
4913,45,C,True,False,Present Curb Ramp,280,388,95,85,68,112,True,4913_45_C.jpg
4913,135,C,True,False,Present Curb Ramp,291,414,106,74,94,86,True,4913_135_C.jpg
4913,225,C,True,False,Present Curb Ramp,331,402,146,34,82,98,True,4913_225_C.jpg
4918,225,C,True,False,Present Curb Ramp,230,411,45,135,91,89,True,4918_225_C.jpg
4955,45,C,True,False,Present Curb Ramp,282,422,97,83,102,78,True,4955_45_C.jpg
4955,135,C,True,False,Present Curb Ramp,209,451,24,156,131,49,True,4955_135_C.jpg
4955,315,C,True,False,Present Curb Ramp,344,426,159,21,106,74,True,4955_315_C.jpg
5136,45,C,True,False,Present Curb Ramp,334,404,149,31,84,96,True,5136_45_C.jpg
5136,135,C,True,False,Present Curb Ramp,200,428,15,165,108,72,True,5136_135_C.jpg
5136,135,C,False,True,Missing Curb Ramp,283,423,98,82,103,77,True,5136_135_C.jpg
5136,225,C,True,False,Present Curb Ramp,270,486,85,95,166,14,True,5136_225_C.jpg
5194,45,C,True,False,Present Curb Ramp,246,399,61,119,79,101,True,5194_45_C.jpg
5194,315,C,True,False,Present Curb Ramp,361,398,176,4,78,102,False,5194_315_C.jpg
5196,45,C,True,False,Present Curb Ramp,267,422,82,98,102,78,True,5196_45_C.jpg
5196,45,C,False,True,Missing Curb Ramp,358,428,173,7,108,72,False,5196_45_C.jpg
5196,225,C,True,False,Present Curb Ramp,266,398,81,99,78,102,True,5196_225_C.jpg
5196,315,C,True,False,Present Curb Ramp,343,418,158,22,98,82,True,5196_315_C.jpg
5238,45,C,False,False,Surface Problem,312,408,127,53,88,92,True,5238_45_C.jpg
5238,225,C,True,False,Present Curb Ramp,285,391,100,80,71,109,True,5238_225_C.jpg
5238,315,C,True,False,Present Curb Ramp,235,400,50,130,80,100,True,5238_315_C.jpg
5241,45,C,False,True,Missing Curb Ramp,276,448,91,89,128,52,True,5241_45_C.jpg
5241,315,C,True,False,Present Curb Ramp,296,408,111,69,88,92,True,5241_315_C.jpg
5308,45,C,True,False,Present Curb Ramp,303,411,118,62,91,89,True,5308_45_C.jpg
5308,135,C,True,False,Present Curb Ramp,313,425,128,52,105,75,True,5308_135_C.jpg
5308,225,C,True,False,Present Curb Ramp,260,454,75,105,134,46,True,5308_225_C.jpg
5362,45,C,True,False,Present Curb Ramp,247,433,62,118,113,67,True,5362_45_C.jpg
5362,135,C,True,False,Present Curb Ramp,343,460,158,22,140,40,True,5362_135_C.jpg
5362,135,C,False,False,Surface Problem,357,424,172,8,104,76,False,5362_135_C.jpg
5362,135,C,False,False,Surface Problem,316,423,131,49,103,77,True,5362_135_C.jpg
5362,135,C,False,False,Surface Problem,288,411,103,77,91,89,True,5362_135_C.jpg
5362,315,C,True,False,Present Curb Ramp,345,414,160,20,94,86,True,5362_315_C.jpg
5373,135,C,True,False,Present Curb Ramp,364,414,179,1,94,86,False,5373_135_C.jpg
5373,225,C,True,False,Present Curb Ramp,263,419,78,102,99,81,True,5373_225_C.jpg
5373,315,C,True,False,Present Curb Ramp,228,455,43,137,135,45,True,5373_315_C.jpg
5373,315,C,False,True,Missing Curb Ramp,332,454,147,33,134,46,True,5373_315_C.jpg
